SIDO_NM,CCG_NM,LAWD_CD,STRD_YYMM,LOCAL_VISITORS,OUTSIDE_VISITORS,FOREIGN_VISITORS
부산광역시,연제구,26470,202605,2354572.5,2782157.0,50203.229999999996
부산광역시,연제구,26470,202606,2354390.5,2830005.5,133626.47
부산광역시,영도구,26200,202601,1828144.5,1507600.5,161791.89999999997
부산광역시,영도구,26200,202602,1654324.0,1556366.0,199452.24
부산광역시,영도구,26200,202603,1910146.0,1683815.0,271715.1
부산광역시,영도구,26200,202604,1810060.0,1401081.5,282045.03
부산광역시,영도구,26200,202605,2019720.5,1771749.0,324774.58999999997
부산광역시,영도구,26200,202606,2009266.0,1570653.0,336973.15
부산광역시,중구,26110,202601,1222032.0,3316477.5,173092.29
부산광역시,중구,26110,202602,1099241.5,3206241.5,212895.33000000002
부산광역시,중구,26110,202603,1224170.5,3425422.0,312989.47
부산광역시,중구,26110,202604,1139579.0,3176096.0,340788.92
부산광역시,중구,26110,202605,1229074.0,3634400.0,379733.75
부산광역시,중구,26110,202606,1249178.0,3286447.5,389117.17
부산광역시,해운대구,26350,202601,7599077.5,6037584.0,265864.07
부산광역시,해운대구,26350,202602,6787210.5,5876416.0,349588.13
부산광역시,해운대구,26350,202603,7655266.5,5866066.5,444748.76
부산광역시,해운대구,26350,202604,7274116.5,5290295.5,572597.77
부산광역시,해운대구,26350,202605,7760266.5,6515691.0,637919.15
부산광역시,해운대구,26350,202606,7604033.5,5552571.5,726216.73
서울특별시,강남구,11680,202601,17117884.0,19514089.0,620576.47
서울특별시,강남구,11680,202602,14743627.5,16491576.5,578175.7899999999
서울특별시,강남구,11680,202603,17778698.0,20391297.5,769643.16
서울특별시,강남구,11680,202604,16364883.5,18120574.5,946416.79
서울특별시,강남구,11680,202605,16965224.5,18520113.5,1057067.01
서울특별시,강남구,11680,202606,17670516.5,19054997.5,1038978.5800000001
서울특별시,강동구,11740,202601,8869273.0,4645133.5,40923.87
서울특별시,강동구,11740,202602,7826490.0,4444562.5,41420.61000000001
서울특별시,강동구,11740,202603,9160697.0,5239794.0,57456.76
서울특별시,강동구,11740,202604,8711850.0,4506974.5,73141.76
서울특별시,강동구,11740,202605,9299395.0,4987391.5,66221.67000000001
서울특별시,강동구,11740,202606,9310217.0,4716376.0,64917.69
서울특별시,강북구,11305,202601,4191316.5,2759463.0,27024.300000000003
서울특별시,강북구,11305,202602,3705814.0,2776200.0,25456.900000000005
서울특별시,강북구,11305,202603,4231174.5,3198541.5,36457.68
서울특별시,강북구,11305,202604,3973119.5,2721022.5,50376.909999999996
서울특별시,강북구,11305,202605,4352145.0,3150448.0,50147.32
서울특별시,강북구,11305,202606,4259153.5,2781012.5,44672.67999999999
서울특별시,강서구,11500,202601,9137971.5,8081132.5,280018.97
서울특별시,강서구,11500,202602,8034194.0,7687078.0,290849.24
서울특별시,강서구,11500,202603,9617937.0,8934215.5,386048.3
서울특별시,강서구,11500,202604,9127359.5,7738409.0,445041.52999999997
서울특별시,강서구,11500,202605,9851404.5,8386304.5,462492.0800000001
서울특별시,강서구,11500,202606,10091805.5,7881149.5,481660.69
서울특별시,관악구,11620,202601,7427948.5,5614749.0,64039.560000000005
서울특별시,관악구,11620,202602,6533362.5,5450305.0,63498.49
서울특별시,관악구,11620,202603,7814348.5,6865365.5,88963.28000000001
서울특별시,관악구,11620,202604,7490332.5,5619159.0,121320.56
서울특별시,관악구,11620,202605,8170445.5,6415377.5,117572.68999999997
서울특별시,관악구,11620,202606,8301394.5,6055931.0,111866.49000000002
서울특별시,광진구,11215,202601,6452684.0,5917184.0,108110.53999999998
서울특별시,광진구,11215,202602,5721079.0,5702242.0,104539.64000000001
서울특별시,광진구,11215,202603,6835979.5,7439390.0,162683.66999999998
서울특별시,광진구,11215,202604,6411167.0,6367354.0,198434.48
서울특별시,광진구,11215,202605,7187901.0,7045108.0,189203.30000000002
서울특별시,광진구,11215,202606,7071326.5,6171382.0,177482.84
서울특별시,구로구,11530,202601,5959859.5,5746622.0,93890.44
서울특별시,구로구,11530,202602,5221058.5,5209585.5,115897.22
서울특별시,구로구,11530,202603,6182333.5,6054170.5,113270.93000000002
서울특별시,구로구,11530,202604,5859707.0,5402964.0,145725.63999999998
서울특별시,구로구,11530,202605,6235096.0,5783648.5,157566.98
서울특별시,구로구,11530,202606,6324503.5,5426914.5,138978.14
서울특별시,금천구,11545,202601,2876016.5,2461406.5,53466.869999999995
서울특별시,금천구,11545,202602,2536474.5,2410376.5,64832.67999999999
서울특별시,금천구,11545,202603,3003343.0,2879166.5,62764.64
서울특별시,금천구,11545,202604,2925247.5,2607171.0,80730.17000000001
서울특별시,금천구,11545,202605,3081883.0,2696256.5,80470.23000000001
서울특별시,금천구,11545,202606,3140865.0,2700288.5,72726.59
서울특별시,노원구,11350,202601,9206865.5,4942353.5,32829.16
서울특별시,노원구,11350,202602,8210090.0,4954691.0,30316.12
서울특별시,노원구,11350,202603,9450378.0,6108343.5,36773.189999999995
서울특별시,노원구,11350,202604,9025054.5,4923030.0,44388.52
서울특별시,노원구,11350,202605,9791715.5,5505160.5,46345.280000000006
서울특별시,노원구,11350,202606,9570603.0,5086956.0,40662.84
서울특별시,도봉구,11320,202601,4253340.0,2664336.5,14614.380000000001
서울특별시,도봉구,11320,202602,3808203.0,2724151.5,13819.640000000003
서울특별시,도봉구,11320,202603,4492064.5,3328374.0,19093.32
서울특별시,도봉구,11320,202604,4273437.0,2790431.0,25920.57
서울특별시,도봉구,11320,202605,4594415.0,3155299.0,25442.940000000002
서울특별시,도봉구,11320,202606,4550959.0,2847369.0,22402.46
서울특별시,동대문구,11230,202601,5419197.0,4577069.0,102880.14000000001
서울특별시,동대문구,11230,202602,4828313.0,4572400.0,94495.87
서울특별시,동대문구,11230,202603,5760296.5,6191391.5,155766.71
서울특별시,동대문구,11230,202604,5360565.0,4684830.5,190578.52
서울특별시,동대문구,11230,202605,6105760.5,5141923.5,196922.0
서울특별시,동대문구,11230,202606,6047688.5,4745849.5,162480.40000000002
서울특별시,동작구,11590,202601,5503995.0,5752582.5,67768.61000000002
서울특별시,동작구,11590,202602,4814085.5,5294303.0,69787.5
서울특별시,동작구,11590,202603,5685200.5,6296839.5,94275.01
서울특별시,동작구,11590,202604,5382930.0,5301229.5,122433.59
서울특별시,동작구,11590,202605,5995829.0,5653553.5,120187.72999999998
서울특별시,동작구,11590,202606,5945432.5,5426925.0,109905.64
서울특별시,마포구,11440,202601,7573937.0,9922500.0,698152.6499999999
서울특별시,마포구,11440,202602,6650014.0,9335774.0,694624.3600000001
서울특별시,마포구,11440,202603,7905621.5,11178818.0,870592.52
서울특별시,마포구,11440,202604,7329773.5,10194061.5,1126136.8900000001
서울특별시,마포구,11440,202605,7893525.5,10976476.0,1130156.42
서울특별시,마포구,11440,202606,8061984.0,10144984.5,1096262.25
서울특별시,서대문구,11410,202601,4899695.5,7247509.5,223194.06
서울특별시,서대문구,11410,202602,4214553.0,6660493.0,210256.56000000003
서울특별시,서대문구,11410,202603,5074006.0,9267107.5,293464.29
서울특별시,서대문구,11410,202604,4764651.5,7333679.5,387445.62999999995
서울특별시,서대문구,11410,202605,5500887.0,7840133.0,371799.83999999997
서울특별시,서대문구,11410,202606,5548711.0,7596001.0,346307.44
서울특별시,서초구,11650,202601,11131519.0,16144880.5,268602.31
서울특별시,서초구,11650,202602,9699067.0,14397656.0,245653.59
서울특별시,서초구,11650,202603,11663165.5,17253659.5,337598.86000000004
서울특별시,서초구,11650,202604,10768292.5,15409947.0,425543.43
서울특별시,서초구,11650,202605,11472870.5,16166906.0,452813.88999999996
서울특별시,서초구,11650,202606,11828978.0,15971917.5,475728.63999999996
서울특별시,성동구,11200,202601,5426025.5,6147347.5,327694.13
서울특별시,성동구,11200,202602,4715301.5,5825123.5,342048.23
서울특별시,성동구,11200,202603,5623310.0,7576954.0,465024.17999999993
서울특별시,성동구,11200,202604,5283848.5,6405763.0,535027.9099999999
서울특별시,성동구,11200,202605,5839400.0,7343962.5,585476.27
서울특별시,성동구,11200,202606,5884623.5,7186123.0,577696.79
서울특별시,성북구,11290,202601,7668024.0,4607249.5,76308.02
서울특별시,성북구,11290,202602,6773354.0,4630230.5,63282.49
서울특별시,성북구,11290,202603,7901330.5,6592750.5,113238.77
서울특별시,성북구,11290,202604,7626930.5,5019525.0,139730.41999999998
서울특별시,성북구,11290,202605,8519234.5,5543527.5,135811.33
서울특별시,성북구,11290,202606,8324032.5,4973311.0,116223.85000000002
서울특별시,송파구,11710,202601,13735697.5,11062128.0,213677.09999999998
서울특별시,송파구,11710,202602,12165104.0,10146860.5,204809.09000000003
서울특별시,송파구,11710,202603,14278134.5,11907262.5,281953.2
서울특별시,송파구,11710,202604,13616981.0,11493104.0,380324.01999999996
서울특별시,송파구,11710,202605,14614159.0,11909709.0,328734.93
서울특별시,송파구,11710,202606,14680851.5,12136838.0,335761.61000000004
서울특별시,양천구,11470,202601,5405683.5,3418268.0,36307.63
서울특별시,양천구,11470,202602,4830430.5,3321167.5,36306.93
서울특별시,양천구,11470,202603,5693089.5,3944664.5,39944.92
서울특별시,양천구,11470,202604,5424440.0,3350812.5,52840.79
서울특별시,양천구,11470,202605,5740861.0,3586152.5,54541.94
서울특별시,양천구,11470,202606,5694857.0,3366440.0,57416.70999999999
서울특별시,영등포구,11560,202601,8816248.0,9691269.0,258278.02000000005
서울특별시,영등포구,11560,202602,7628372.5,8794971.5,279334.47000000003
서울특별시,영등포구,11560,202603,9252295.5,10886123.5,337062.56
서울특별시,영등포구,11560,202604,8723127.0,10410232.0,496682.52
서울특별시,영등포구,11560,202605,9029912.5,10602697.0,481610.3300000001
서울특별시,영등포구,11560,202606,9469117.0,10324968.5,459647.07000000007
서울특별시,용산구,11170,202601,4905873.0,9305635.5,539076.75
서울특별시,용산구,11170,202602,4323658.5,8920866.5,528784.8300000001
서울특별시,용산구,11170,202603,5142070.5,10501456.0,736776.8
서울특별시,용산구,11170,202604,4834497.5,9860252.5,911312.6300000001
서울특별시,용산구,11170,202605,5163298.0,10949676.5,971230.89
서울특별시,용산구,11170,202606,5217387.0,10067529.5,971711.06
서울특별시,은평구,11380,202601,5464266.5,3040719.5,49832.30999999999
서울특별시,은평구,11380,202602,4784790.5,2976480.5,45684.58
서울특별시,은평구,11380,202603,5626950.0,3486924.0,63348.43
서울특별시,은평구,11380,202604,5375391.0,2964731.0,100678.29999999999
서울특별시,은평구,11380,202605,5662181.0,3328692.5,90180.81
서울특별시,은평구,11380,202606,5713942.5,2974419.0,79283.85
서울특별시,종로구,11110,202601,4771473.0,11556174.0,732419.2200000001
서울특별시,종로구,11110,202602,4193980.0,11029070.5,760429.7000000001
서울특별시,종로구,11110,202603,5092545.5,14714581.0,1020403.3699999999
서울특별시,종로구,11110,202604,4615632.0,12604980.5,1227026.5000000002
서울특별시,종로구,11110,202605,5090232.0,13811875.0,1326544.79
서울특별시,종로구,11110,202606,5288311.0,12687580.5,1251652.98
서울특별시,중구,11140,202601,4228098.0,12068955.5,1634207.38
서울특별시,중구,11140,202602,3640966.0,11021521.0,1676293.2800000003
서울특별시,중구,11140,202603,4430251.0,13062427.0,2009779.0199999998
서울특별시,중구,11140,202604,3915551.5,11979660.0,2302179.5100000002
서울특별시,중구,11140,202605,4228759.5,12701563.0,2503515.5500000003
서울특별시,중구,11140,202606,4548187.0,12375394.5,2448802.53
서울특별시,중랑구,11260,202601,5374201.0,2986557.0,28058.179999999997
서울특별시,중랑구,11260,202602,4825012.5,2979371.5,24720.159999999993
서울특별시,중랑구,11260,202603,5574597.0,3463411.0,31187.63
서울특별시,중랑구,11260,202604,5297957.0,2923991.0,42168.94
서울특별시,중랑구,11260,202605,5724176.5,3558618.0,44544.399999999994
서울특별시,중랑구,11260,202606,5706715.0,2993098.5,40955.7
세종특별자치시,세종특별자치시,36110,202601,6801081.0,2701804.0,27591.649999999998
세종특별자치시,세종특별자치시,36110,202602,6035127.0,2671441.5,27309.35
세종특별자치시,세종특별자치시,36110,202603,7100747.5,3263337.0,37936.38
세종특별자치시,세종특별자치시,36110,202604,6826088.5,2662037.0,46559.450000000004
세종특별자치시,세종특별자치시,36110,202605,7348890.5,3017007.0,48815.22
세종특별자치시,세종특별자치시,36110,202606,7363443.5,2712962.0,43218.71
울산광역시,남구,31140,202601,6441410.5,4017888.0,93037.26
울산광역시,남구,31140,202602,5685900.5,3730139.0,86437.73999999999
울산광역시,남구,31140,202603,6551944.0,4314905.0,89327.17
울산광역시,남구,31140,202604,6214208.0,3744821.5,102666.70999999999
울산광역시,남구,31140,202605,6668025.0,4219908.0,114544.98999999999
울산광역시,남구,31140,202606,6581967.0,3896721.5,142738.7
울산광역시,동구,31170,202601,2816618.0,1059509.5,99984.54000000001
울산광역시,동구,31170,202602,2452950.5,1022682.5,76325.09000000001
울산광역시,동구,31170,202603,2878890.0,1200790.5,81614.68999999997
울산광역시,동구,31170,202604,2738169.0,1052030.0,90962.38
울산광역시,동구,31170,202605,2895963.0,1217671.0,97586.18
울산광역시,동구,31170,202606,2943899.0,1114494.5,118674.34
울산광역시,북구,31200,202601,3624470.5,2023350.0,117837.58
울산광역시,북구,31200,202602,3148351.5,1927474.5,100878.99
울산광역시,북구,31200,202603,3670082.5,2176461.0,124374.53
울산광역시,북구,31200,202604,3396148.0,1875874.0,121602.45
울산광역시,북구,31200,202605,3650671.5,2241837.5,143425.32
울산광역시,북구,31200,202606,3688884.5,2047444.0,165646.49000000002
울산광역시,울주군,31710,202601,4219208.0,3003304.5,64813.86
울산광역시,울주군,31710,202602,3726075.5,2998436.0,62377.579999999994
울산광역시,울주군,31710,202603,4368238.0,3407054.0,67254.56
울산광역시,울주군,31710,202604,4110298.5,3011067.5,79943.14000000001
울산광역시,울주군,31710,202605,4395384.0,3336095.0,88849.07
울산광역시,울주군,31710,202606,4447282.0,3014273.5,89186.02
울산광역시,중구,31110,202601,3297819.0,1914027.5,9140.09
울산광역시,중구,31110,202602,2953832.0,1868363.0,9306.279999999999
울산광역시,중구,31110,202603,3379680.5,2010890.0,9204.810000000001
울산광역시,중구,31110,202604,3209094.0,1854779.5,11130.25
울산광역시,중구,31110,202605,3405314.5,2148282.5,14541.779999999999
울산광역시,중구,31110,202606,3399522.0,1857632.0,15625.84
인천광역시,강화군,28710,202601,1423401.0,1179360.0,24609.329999999998
인천광역시,강화군,28710,202602,1275029.0,1376924.5,26545.52
인천광역시,강화군,28710,202603,1541368.5,1500828.0,41598.92
인천광역시,강화군,28710,202604,1469195.0,1378832.0,44819.63999999999
인천광역시,강화군,28710,202605,1794569.0,1795157.0,52963.54
인천광역시,강화군,28710,202606,1769813.5,1396734.5,70251.67000000001
인천광역시,계양구,28245,202601,3983059.5,2566830.0,38861.420000000006
인천광역시,계양구,28245,202602,3620974.0,2519790.0,40218.41
인천광역시,계양구,28245,202603,4257603.0,2933700.0,48589.98
인천광역시,계양구,28245,202604,4132551.5,2661578.5,59166.39000000001
인천광역시,계양구,28245,202605,4412425.5,2937613.0,58196.62000000001
인천광역시,계양구,28245,202606,4366964.0,2708678.0,60533.37999999999
인천광역시,남동구,28200,202601,7069041.0,4612867.0,63919.01000000002
인천광역시,남동구,28200,202602,6391031.5,4490146.5,65892.79000000001
인천광역시,남동구,28200,202603,7431165.0,5152770.0,69673.76000000001
인천광역시,남동구,28200,202604,7180271.0,4840017.0,99701.16
인천광역시,남동구,28200,202605,7641599.0,5252828.0,101101.26
인천광역시,남동구,28200,202606,7573044.5,4760476.0,96114.44
인천광역시,동구,28140,202601,722071.0,703566.5,9814.63
인천광역시,동구,28140,202602,647587.5,707903.0,8542.970000000001
인천광역시,동구,28140,202603,769622.0,911851.5,11863.789999999999
인천광역시,동구,28140,202604,735045.5,735983.5,15121.84
인천광역시,동구,28140,202605,786726.5,792998.5,15508.18
인천광역시,동구,28140,202606,793226.0,758432.5,12298.31
인천광역시,미추홀구,28177,202601,6168715.0,3601048.5,37624.44000000001
인천광역시,미추홀구,28177,202602,5538767.5,3558191.0,43224.47000000001
인천광역시,미추홀구,28177,202603,6487974.5,4500709.5,51194.29
인천광역시,미추홀구,28177,202604,6234480.0,3833480.0,63709.19
인천광역시,미추홀구,28177,202605,6858442.5,4105857.0,64609.130000000005
인천광역시,미추홀구,28177,202606,6661529.0,3766766.5,60272.530000000006
인천광역시,부평구,28237,202601,7232421.0,4112318.0,62795.16
인천광역시,부평구,28237,202602,6487547.5,4087156.5,65470.00000000001
인천광역시,부평구,28237,202603,7478523.5,4434570.0,60776.59999999999
인천광역시,부평구,28237,202604,7114852.5,3887758.0,78434.05
인천광역시,부평구,28237,202605,7686553.0,4393322.5,86560.17
인천광역시,부평구,28237,202606,7625656.5,3952672.5,90136.70000000001
인천광역시,서구,28260,202601,10895640.0,4877883.5,93026.18999999999
인천광역시,서구,28260,202602,9739355.5,4681372.5,90705.62000000001
인천광역시,서구,28260,202603,11478638.5,5590399.5,103748.51
인천광역시,서구,28260,202604,10819816.0,4819934.0,146931.81
인천광역시,서구,28260,202605,11656456.0,5308163.0,131977.72999999998
인천광역시,서구,28260,202606,11625414.5,5131742.0,161606.43
인천광역시,연수구,28185,202601,7595182.0,4005830.5,122025.39000000001
인천광역시,연수구,28185,202602,6773805.5,3828919.5,135274.17
인천광역시,연수구,28185,202603,7940744.0,4741656.5,157871.75
인천광역시,연수구,28185,202604,7639737.0,3924462.5,209338.68
인천광역시,연수구,28185,202605,8216820.5,4461436.0,227211.3
인천광역시,연수구,28185,202606,8158479.0,4028489.5,210621.07
인천광역시,옹진군,28720,202601,277557.0,332626.0,166906.19000000003
인천광역시,옹진군,28720,202602,239802.5,391622.0,176008.50000000003
인천광역시,옹진군,28720,202603,297776.5,525952.0,229536.2
인천광역시,옹진군,28720,202604,285033.0,562215.5,377775.18000000005
인천광역시,옹진군,28720,202605,364927.5,772796.5,332676.80000000005
인천광역시,옹진군,28720,202606,370608.0,654328.5,277483.74
인천광역시,중구,28110,202601,4071550.0,9310178.5,1410176.1399999997
인천광역시,중구,28110,202602,3679966.5,8873791.5,1433971.1400000001
인천광역시,중구,28110,202603,4268509.0,8747074.0,1718152.9300000002
인천광역시,중구,28110,202604,4078147.5,8249965.5,2156791.86
인천광역시,중구,28110,202605,4416142.5,9356963.0,2221658.68
인천광역시,중구,28110,202606,4421137.0,8246609.0,2188174.96
전라남도,강진군,46810,202601,700441.0,386809.5,3088.47
전라남도,강진군,46810,202602,635082.0,513544.5,3090.59
전라남도,강진군,46810,202603,733211.5,505606.5,3414.8599999999997
전라남도,강진군,46810,202604,710941.0,630920.5,4797.08
전라남도,강진군,46810,202605,762660.5,561995.0,5962.58
전라남도,강진군,46810,202606,751044.0,458412.5,5909.15
전라남도,고흥군,46770,202601,842152.5,452872.0,26470.829999999998
전라남도,고흥군,46770,202602,752825.5,627399.5,14696.46
전라남도,고흥군,46770,202603,906682.0,514171.0,11027.61
전라남도,고흥군,46770,202604,886760.0,526459.5,15346.58
전라남도,고흥군,46770,202605,931063.0,685723.5,26841.390000000003
전라남도,고흥군,46770,202606,914879.0,511763.0,15845.910000000002
전라남도,곡성군,46720,202601,403595.5,313099.5,1450.39
전라남도,곡성군,46720,202602,368637.5,406507.5,1281.31
전라남도,곡성군,46720,202603,433202.0,434952.0,1938.7
전라남도,곡성군,46720,202604,430664.5,443814.0,3712.1500000000005
전라남도,곡성군,46720,202605,481771.5,805752.5,7181.200000000001
전라남도,곡성군,46720,202606,475870.5,414617.0,5718.22
전라남도,광양시,46230,202601,2458340.5,1111173.0,94389.54000000001
전라남도,광양시,46230,202602,2181329.5,1158430.0,61887.670000000006
전라남도,광양시,46230,202603,2544556.0,1621851.0,44295.09
전라남도,광양시,46230,202604,2441064.5,1106546.0,80663.34000000001
전라남도,광양시,46230,202605,2555549.5,1267224.0,95355.46
전라남도,광양시,46230,202606,2568041.0,1110742.5,130651.61000000002
전라남도,구례군,46730,202601,453610.5,336570.5,1476.8000000000002
전라남도,구례군,46730,202602,412877.5,428421.0,1313.6100000000001
전라남도,구례군,46730,202603,480732.0,1003985.5,2207.02
전라남도,구례군,46730,202604,475870.5,615058.5,2457.94
전라남도,구례군,46730,202605,501357.5,624274.0,3162.91
전라남도,구례군,46730,202606,488656.0,432551.0,2279.33
전라남도,나주시,46170,202601,2350404.0,1188558.0,8653.859999999999
전라남도,나주시,46170,202602,2070575.5,1332754.5,7990.139999999999
전라남도,나주시,46170,202603,2446755.5,1557251.5,16577.68
전라남도,나주시,46170,202604,2322257.0,1401347.5,25503.920000000002
전라남도,나주시,46170,202605,2518729.5,1564363.5,31115.48
전라남도,나주시,46170,202606,2526331.5,1344154.0,22836.940000000002
전라남도,담양군,46710,202601,849373.0,1135211.0,7965.589999999999
전라남도,담양군,46710,202602,761820.5,1283702.0,5963.71
전라남도,담양군,46710,202603,886630.5,1294135.5,5504.530000000001
전라남도,담양군,46710,202604,859540.5,1232192.5,7540.87
전라남도,담양군,46710,202605,937433.0,1634167.5,8663.599999999999
전라남도,담양군,46710,202606,916436.5,1250697.0,7723.42
전라남도,목포시,46110,202601,5253265.5,2169622.0,44320.07
전라남도,목포시,46110,202602,4744019.0,2240847.0,40365.55
전라남도,목포시,46110,202603,5439903.0,2327815.0,55311.63999999999
전라남도,목포시,46110,202604,5168716.0,2141160.0,45126.22
전라남도,목포시,46110,202605,5486183.5,2459107.0,49098.2
전라남도,목포시,46110,202606,5392698.5,2090658.5,58176.53
전라남도,무안군,46840,202601,2000344.5,1289778.0,9761.84
전라남도,무안군,46840,202602,1770937.0,1328705.0,7227.5199999999995
전라남도,무안군,46840,202603,2052389.5,1530921.0,8857.439999999999
전라남도,무안군,46840,202604,1952391.0,1368734.5,21472.68
전라남도,무안군,46840,202605,2119498.5,1519021.0,34646.13
전라남도,무안군,46840,202606,2131286.5,1367250.5,31838.339999999997
전라남도,보성군,46780,202601,618660.0,509113.5,5638.410000000001
전라남도,보성군,46780,202602,563664.5,610610.0,3399.7899999999995
전라남도,보성군,46780,202603,661258.5,569457.0,4425.18
전라남도,보성군,46780,202604,641088.0,609616.0,10669.72
전라남도,보성군,46780,202605,685226.5,755975.5,20286.59
전라남도,보성군,46780,202606,679973.0,577829.0,15824.029999999999
전라남도,순천시,46150,202601,5597686.5,2110881.5,13113.009999999998
전라남도,순천시,46150,202602,5021572.5,2258588.5,11777.86
전라남도,순천시,46150,202603,5776865.5,2521711.5,18075.450000000004
전라남도,순천시,46150,202604,5559358.0,2302639.5,24775.71
전라남도,순천시,46150,202605,5901259.0,2580242.0,28802.26
전라남도,순천시,46150,202606,5776883.0,2103181.5,20386.34
전라남도,신안군,46910,202601,530670.0,458150.0,149348.71000000002
전라남도,신안군,46910,202602,487074.0,528003.0,177507.43
전라남도,신안군,46910,202603,586831.0,622205.5,140171.01
전라남도,신안군,46910,202604,581581.0,684575.5,154353.25
전라남도,신안군,46910,202605,656383.0,765772.0,255589.55000000002
전라남도,신안군,46910,202606,651105.0,619955.0,182805.59000000003
전라남도,여수시,46130,202601,4869123.0,1963440.5,154464.58000000002
전라남도,여수시,46130,202602,4376449.0,2116194.5,135098.69
전라남도,여수시,46130,202603,5008549.0,2063047.0,167888.33
전라남도,여수시,46130,202604,4806532.5,1942552.5,192509.12999999998
전라남도,여수시,46130,202605,5072609.5,2353417.5,263211.64999999997
전라남도,여수시,46130,202606,5025009.5,1944897.5,218184.14
전라남도,영광군,46870,202601,1027876.5,468639.5,12434.949999999999
전라남도,영광군,46870,202602,927444.0,572246.5,12525.79
전라남도,영광군,46870,202603,1073243.5,557399.5,14127.48
전라남도,영광군,46870,202604,1029451.5,583779.0,22627.98
전라남도,영광군,46870,202605,1093113.0,683672.5,33489.97
전라남도,영광군,46870,202606,1083904.5,567108.5,25865.84
전라남도,영암군,46830,202601,1068032.0,717500.0,19269.53
전라남도,영암군,46830,202602,953659.0,815192.0,14726.200000000003
전라남도,영암군,46830,202603,1160544.0,947089.5,16762.31
전라남도,영암군,46830,202604,1107662.5,971698.0,26106.5
전라남도,영암군,46830,202605,1240736.0,984378.5,38553.880000000005
전라남도,영암군,46830,202606,1208917.5,861493.5,39147.46
전라남도,완도군,46890,202601,1061914.0,491113.0,74316.38
전라남도,완도군,46890,202602,961373.0,563374.0,65503.340000000004
전라남도,완도군,46890,202603,1120861.0,504154.0,81659.01000000001
전라남도,완도군,46890,202604,1077993.0,527996.0,97530.47
전라남도,완도군,46890,202605,1146866.0,661013.5,111936.61000000002
전라남도,완도군,46890,202606,1121396.5,480840.5,96309.68
전라남도,장성군,46880,202601,761813.5,681845.5,4025.159999999999
전라남도,장성군,46880,202602,689920.0,772163.0,3883.8700000000003
전라남도,장성군,46880,202603,802340.0,909527.5,5194.030000000001
전라남도,장성군,46880,202604,773727.5,853895.0,7282.419999999999
전라남도,장성군,46880,202605,853184.5,1018773.0,7538.5
전라남도,장성군,46880,202606,854290.5,853667.5,7207.16
전라남도,장흥군,46800,202601,772436.0,393596.0,4462.25
전라남도,장흥군,46800,202602,694477.0,471404.5,3874.7299999999996
전라남도,장흥군,46800,202603,804706.0,424994.5,4143.26
전라남도,장흥군,46800,202604,782201.0,464747.5,5731.920000000001
전라남도,장흥군,46800,202605,817960.5,514860.5,7278.929999999999
전라남도,장흥군,46800,202606,819017.5,415565.5,5821.41
전라남도,진도군,46900,202601,524510.0,382105.5,53310.51
전라남도,진도군,46900,202602,481096.0,440695.5,50474.51
전라남도,진도군,46900,202603,565901.0,399259.0,51342.09999999999
전라남도,진도군,46900,202604,550574.5,434371.0,56142.58
전라남도,진도군,46900,202605,589375.5,497962.5,88143.21999999999
전라남도,진도군,46900,202606,575928.5,381682.0,71918.59
전라남도,함평군,46860,202601,375879.0,379939.0,4611.42
전라남도,함평군,46860,202602,345775.5,473746.0,4473.66
전라남도,함평군,46860,202603,409787.0,478425.5,5359.1
전라남도,함평군,46860,202604,394919.0,557571.0,9291.939999999999
전라남도,함평군,46860,202605,447758.5,654549.0,13690.099999999999
전라남도,함평군,46860,202606,442543.5,467015.5,11698.57
전라남도,해남군,46820,202601,1057448.0,675265.5,30918.040000000005
전라남도,해남군,46820,202602,962185.0,807072.0,23468.250000000004
전라남도,해남군,46820,202603,1123766.0,755111.0,27827.429999999997
전라남도,해남군,46820,202604,1085115.5,753851.0,26729.15
전라남도,해남군,46820,202605,1161828.5,892300.5,35988.25
전라남도,해남군,46820,202606,1164247.0,726236.0,40649.18
전라남도,화순군,46790,202601,1279705.0,929106.5,4041.51
전라남도,화순군,46790,202602,1143908.5,1031565.5,4245.27
전라남도,화순군,46790,202603,1322916.0,1132491.5,6113.3099999999995
전라남도,화순군,46790,202604,1279278.0,1171030.0,9956.31
전라남도,화순군,46790,202605,1362424.0,1215676.0,11961.79
전라남도,화순군,46790,202606,1346765.0,1030991.5,9170.6
전북특별자치도,고창군,52790,202601,982681.0,577556.0,6526.2
전북특별자치도,고창군,52790,202602,903903.0,720720.0,6859.209999999999
전북특별자치도,고창군,52790,202603,1056055.0,723726.5,12245.89
전북특별자치도,고창군,52790,202604,1044848.0,941860.5,24945.239999999998
전북특별자치도,고창군,52790,202605,1115978.5,1020061.0,37011.02
전북특별자치도,고창군,52790,202606,1103424.0,763448.0,32372.68
전북특별자치도,군산시,52130,202601,6090675.5,1985851.0,76587.45000000001
전북특별자치도,군산시,52130,202602,5465554.5,2155534.5,97431.03
전북특별자치도,군산시,52130,202603,6338650.5,2353410.5,85024.39
전북특별자치도,군산시,52130,202604,6071348.5,2116954.0,104849.56
전북특별자치도,군산시,52130,202605,6471496.5,2504789.0,123316.13000000002
전북특별자치도,군산시,52130,202606,6372432.5,2085566.0,99262.73999999999
전북특별자치도,김제시,52210,202601,1299574.5,939904.0,11810.0
전북특별자치도,김제시,52210,202602,1151997.0,1066723.0,9600.670000000002
